,dep,version,filepath,bloated,cve,affected versions,advisory
0,requests,>=2.20.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,CVE-2015-2296,">=2.1,<=2.5.3",The resolve_redirects function in sessions.py in requests 2.1.0 through 2.5.3 allows remote attackers to conduct session fixation attacks via a cookie without a host value in a redirect.
1,requests,>=2.20.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,CVE-2023-32681,">=2.3.0,<2.31.0","Requests is a HTTP library. Since Requests 2.3.0, Requests has been leaking Proxy-Authorization headers to destination servers when redirected to an HTTPS endpoint. This is a product of how we use 'rebuild_proxies' to reattach the 'Proxy-Authorization' header to requests. For HTTP connections sent through the tunnel, the proxy will identify the header in the request itself and remove it prior to forwarding to the destination server. However when sent over HTTPS, the 'Proxy-Authorization' header must be sent in the CONNECT request as the proxy has no visibility into the tunneled request. This results in Requests forwarding proxy credentials to the destination server unintentionally, allowing a malicious actor to potentially exfiltrate sensitive information. This issue has been patched in version 2.31.0.

"
2,backports.functools-lru-cache,>=1.0.2,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,no one,no one,no one
3,futures,>=3.0.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,no one,no one,no one
4,jsonschema,>=2.6.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,no one,no one,no one
5,enum34,>=0.9,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,no one,no one,no one
6,pyjwt,">=1.6.4,<2.0.0",/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,CVE-2022-29217,">=1.5.0,<2.4.0","PyJWT 2.4.0 includes a fix for CVE-2022-29217: An attacker submitting the JWT token can choose the used signing algorithm. The PyJWT library requires that the application chooses what algorithms are supported. The application can specify 'jwt.algorithms.get_default_algorithms()' to get support for all algorithms, or specify a single algorithm. The issue is not that big as 'algorithms=jwt.algorithms.get_default_algorithms()' has to be used. As a workaround, always be explicit with the algorithms that are accepted and expected when decoding."
7,typing,>=3.6.4,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,no one,no one,no one
8,pyparsing,>=2.0.3,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,no one,no one,no one
9,numpy,>=1.10,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,CVE-2017-12852,<1.13.2,"Numpy 1.13.2 includes a fix for CVE-2017-12852: The numpy.pad function in Numpy 1.13.1 and older versions is missing input validation. An empty list or ndarray will stick into an infinite loop, which can allow attackers to cause a DoS attack.
https://github.com/numpy/numpy/issues/9560#issuecomment-322395292"
10,numpy,>=1.10,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,CVE-2019-6446,<1.16.3,"Numpy 1.16.3 includes a fix for CVE-2019-6446: It uses the pickle Python module unsafely, which allows remote attackers to execute arbitrary code via a crafted serialized object, as demonstrated by a numpy.load call.
https://github.com/numpy/numpy/commit/89b688732b37616c9d26623f81aaee1703c30ffb"
11,numpy,>=1.10,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,CVE-2021-33430,<1.21.0rc1,"Numpy 1.21.0rc1 includes a fix for CVE-2021-33430: A Buffer Overflow vulnerability in the PyArray_NewFromDescr_int function of ctors.c when specifying arrays of large dimensions (over 32) from Python code, which could let a malicious user cause a Denial of Service. 
NOTE: The vendor does not agree this is a vulnerability. In (very limited) circumstances a user may be able provoke the buffer overflow, the user is most likely already privileged to at least provoke denial of service by exhausting memory. Triggering this further requires the use of uncommon API (complicated structured dtypes), which is very unlikely to be available to an unprivileged user.
https://github.com/numpy/numpy/issues/18939"
12,numpy,>=1.10,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,CVE-2021-34141,<1.22.0,"Numpy 1.22.0 includes a fix for CVE-2021-34141: An incomplete string comparison in the numpy.core component in NumPy before 1.22.0 allows attackers to trigger slightly incorrect copying by constructing specific string objects. 
NOTE: the vendor states that this reported code behavior is ""completely harmless.""
https://github.com/numpy/numpy/issues/18993"
13,numpy,>=1.10,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,CVE-2021-41496,<1.22.0,"Numpy 1.22.0 includes a fix for CVE-2021-41496: Buffer overflow in the array_from_pyobj function of fortranobject.c, which allows attackers to conduct a Denial of Service attacks by carefully constructing an array with negative values. 
NOTE: The vendor does not agree this is a vulnerability; the negative dimensions can only be created by an already privileged user (or internally).
https://github.com/numpy/numpy/issues/19000"
14,numpy,>=1.10,/home/daniele/git/NICHE_projects/Repo/Cloneables/trains/requirements.txt,False,CVE-2021-41495,<1.22.2,"Numpy 1.22.2  includes a fix for CVE-2021-41495: Null Pointer Dereference vulnerability exists in numpy.sort in NumPy in the PyArray_DescrNew function due to missing return-value validation, which allows attackers to conduct DoS attacks by repetitively creating sort arrays. 
NOTE: While correct that validation is missing, an error can only occur due to an exhaustion of memory. If the user can exhaust memory, they are already privileged. Further, it should be practically impossible to construct an attack which can target the memory exhaustion to occur at exactly this place.
https://github.com/numpy/numpy/issues/19038"
