,dep,version,filepath,bloated,cve,affected versions,advisory
0,gensim,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,no one,no one,no one
1,wrapt,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,no one,no one,no one
2,spacy,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,no one,no one,no one
3,tqdm,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2016-10075,<4.11.2,The tqdm._version module in tqdm versions before 4.11.2 allows local users to execute arbitrary code via a crafted repo with a malicious git log in the current working directory.
4,numpy,>=1.21.6,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2021-34141,<1.22.0,"Numpy 1.22.0 includes a fix for CVE-2021-34141: An incomplete string comparison in the numpy.core component in NumPy before 1.22.0 allows attackers to trigger slightly incorrect copying by constructing specific string objects. 
NOTE: the vendor states that this reported code behavior is ""completely harmless.""
https://github.com/numpy/numpy/issues/18993"
5,numpy,>=1.21.6,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2021-41496,<1.22.0,"Numpy 1.22.0 includes a fix for CVE-2021-41496: Buffer overflow in the array_from_pyobj function of fortranobject.c, which allows attackers to conduct a Denial of Service attacks by carefully constructing an array with negative values. 
NOTE: The vendor does not agree this is a vulnerability; the negative dimensions can only be created by an already privileged user (or internally).
https://github.com/numpy/numpy/issues/19000"
6,numpy,>=1.21.6,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2021-41495,<1.22.2,"Numpy 1.22.2  includes a fix for CVE-2021-41495: Null Pointer Dereference vulnerability exists in numpy.sort in NumPy in the PyArray_DescrNew function due to missing return-value validation, which allows attackers to conduct DoS attacks by repetitively creating sort arrays. 
NOTE: While correct that validation is missing, an error can only occur due to an exhaustion of memory. If the user can exhaust memory, they are already privileged. Further, it should be practically impossible to construct an attack which can target the memory exhaustion to occur at exactly this place.
https://github.com/numpy/numpy/issues/19038"
7,torchmetrics,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,no one,no one,no one
8,opencv-contrib-python,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2017-1000450,">=0,<3.3.1.11","In opencv/modules/imgcodecs/src/utils.cpp, functions FillUniColor and FillUniGray do not check the input length, which can lead to integer overflow. If the image is from remote, may lead to remote code execution or denial of service. This affects Opencv 3.3 (corresponding with OpenCV-Python 3.3.0.9) and earlier."
9,opencv-contrib-python,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2017-12864,">=0,<3.3.1.11","In opencv/modules/imgcodecs/src/grfmt_pxm.cpp, function ReadNumber did not checkout the input length, which lead to integer overflow. If the image is from remote, may lead to remote code execution or denial of service. This affects OpenCV 3.3 (corresponding with OpenCV-Python version 3.3.0.9) and earlier."
10,opencv-contrib-python,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2016-1516,">=0,<3.3.1.11",OpenCV 3.0.0 has a double free issue that allows attackers to execute arbitrary code. This issue was fixed in OpenCV version 3.3.1 (corresponding to OpenCV-Python and and OpenCV-Contrib-Python 3.3.1.11).
11,opencv-contrib-python,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2017-12605,">=0,<3.3.1.11",OpenCV (Open Source Computer Vision Library) through 3.3 (corresponding to OpenCV-Python and OpenCV-Contrib-Python 3.3.0.9) has an out-of-bounds write error in the FillColorRow8 function in utils.cpp when reading an image file by using cv::imread.
12,opencv-contrib-python,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2017-12863,">=0,<3.3.1.11","In opencv/modules/imgcodecs/src/grfmt_pxm.cpp, function PxMDecoder::readData has an integer overflow when calculate src_pitch. If the image is from remote, may lead to remote code execution or denial of service. This affects OpenCV 3.3 (corresponding to OpenCV-Python 3.3.0.9) and earlier."
13,opencv-contrib-python,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2017-12862,">=0,<3.3.1.11","In modules/imgcodecs/src/grfmt_pxm.cpp, the length of buffer AutoBuffer _src is small than expected, which will cause copy buffer overflow later. If the image is from remote, may lead to remote code execution or denial of service. This affects OpenCV 3.3 (corresponding to OpenCV-Python 3.3.0.9) and earlier."
14,opencv-contrib-python,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2017-14136,">=0,<3.3.1.11",OpenCV (Open Source Computer Vision Library) 3.3 (corresponding to OpenCV-Python 3.3.0.9) has an out-of-bounds write error in the function FillColorRow1 in utils.cpp when reading an image file by using cv::imread. NOTE: this vulnerability exists because of an incomplete fix for CVE-2017-12597.
15,opencv-contrib-python,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2017-17760,">=0,<3.4.0.12","OpenCV 3.3.1 (corresponding with opencv-python and opencv-contrib-python 3.3.1.11) has a Buffer Overflow in the cv::PxMDecoder::readData function in grfmt_pxm.cpp, because an incorrect size value is used."
16,opencv-contrib-python,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2017-18009,">=0,<3.4.1.15","In OpenCV 3.3.1 (corresponding with OpenCV-Python 3.3.1.11), a heap-based buffer over-read exists in the function cv::HdrDecoder::checkSignature in modules/imgcodecs/src/grfmt_hdr.cpp."
17,opencv-contrib-python,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2018-5268,">=0,<3.4.1.15","In OpenCV 3.3.1 (corresponding with OpenCV-Python 3.3.1.11), a heap-based buffer overflow happens in cv::Jpeg2KDecoder::readComponent8u in modules/imgcodecs/src/grfmt_jpeg2000.cpp when parsing a crafted image file."
18,opencv-contrib-python,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/pytorch-widedeep/requirements.txt,False,CVE-2018-5269,">=0,<3.4.1.15","In OpenCV 3.3.1 (corresponds with OpenCV-Python 3.3.1.11), an assertion failure happens in cv::RBaseStream::setPos in modules/imgcodecs/src/bitstrm.cpp because of an incorrect integer cast."
