,dep,version,filepath,bloated,cve,affected versions,advisory
0,future,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/CrypTen/requirements.txt,False,CVE-2022-40899,<=0.18.2,"Future 0.18.2 and earlier allows remote attackers to cause a denial of service via crafted Set-Cookie header from malicious web server.
https://github.com/PythonCharmers/python-future/blob/master/src/future/backports/http/cookiejar.py#L215
https://github.com/python/cpython/pull/17157"
1,omegaconf,>=2.0.6,/home/daniele/git/NICHE_projects/Repo/Cloneables/CrypTen/requirements.txt,False,no one,no one,no one
2,onnx,>=1.7.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/CrypTen/requirements.txt,False,CVE-2022-25882,<1.13.0,Onnx 1.13.0 includes a fix for CVE-2022-25882: Versions of the package onnx before 1.13.0 are vulnerable to Directory Traversal as the external_data field of the tensor proto can have a path to the file which is outside the model current directory or user-provided directory.
3,pandas,>=1.2.2,/home/daniele/git/NICHE_projects/Repo/Cloneables/CrypTen/requirements.txt,False,CVE-2020-13091,">=0,<1.0.4","** DISPUTED ** pandas through 1.0.3 can unserialize and execute commands from an untrusted file that is passed to the read_pickle() function, if __reduce__ makes an os.system call. NOTE: third parties dispute this issue because the read_pickle() function is documented as unsafe and it is the user's responsibility to use the function in a secure manner."
4,torchvision,>=0.9.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/CrypTen/requirements.txt,False,no one,no one,no one
5,scipy,>=1.6.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/CrypTen/requirements.txt,False,CVE-2013-4251,">=0,<0.12.1",The scipy.weave component in SciPy before 0.12.1 creates insecure temporary directories.
6,sklearn,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/CrypTen/requirements.txt,False,no one,no one,no one
7,torch,>=1.7.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/CrypTen/requirements.txt,False,CVE-2022-45907,">=0,<1.13.1","Torch 1.13.1 includes a fix for CVE-2022-45907: In PyTorch before trunk/89695, torch.jit.annotations.parse_type_line can cause arbitrary code execution because eval is used unsafely.
https://github.com/pytorch/pytorch/issues/88868"
8,pyyaml,>=5.3.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/CrypTen/requirements.txt,False,CVE-2020-14343,<5.4,"Pyyaml version 5.4 includes a fix for CVE-2020-14343: A vulnerability was discovered in the PyYAML library in versions before 5.4, where it is susceptible to arbitrary code execution when it processes untrusted YAML files through the full_load method or with the FullLoader loader. Applications that use the library to process untrusted input may be vulnerable to this flaw. This flaw allows an attacker to execute arbitrary code on the system by abusing the python/object/new constructor. This flaw is due to an incomplete fix for CVE-2020-1747.
https://bugzilla.redhat.com/show_bug.cgi?id=1860466"
9,pyyaml,>=5.3.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/CrypTen/requirements.txt,False,CVE-2019-20477,">=5.1,<=5.1.2","PyYAML 5.1 through 5.1.2 has insufficient restrictions on the load and load_all functions because of a class deserialization issue, e.g., Popen is a class in the subprocess module. See CVE-2019-20477. NOTE: this issue exists because of an incomplete fix for CVE-2017-18342."
