,dep,version,filepath,bloated,cve,affected versions,advisory
0,readability-lxml,==0.8.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/extract-article-from-page/src/requirements.txt,False,no one,no one,no one
1,pip,==21.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/extract-article-from-page/src/requirements.txt,False,CVE-2021-3572,<21.1,A flaw was found in python-pip in the way it handled Unicode separators in git references. A remote attacker could possibly use this issue to install a different revision on a repository. The highest threat from this vulnerability is to data integrity. This is fixed in python-pip version 21.1.
2,pip,==21.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/extract-article-from-page/src/requirements.txt,False,CVE-2021-28363,<21.1,Pip 21.1 updates its dependency 'urllib3' to v1.26.4 due to security issues.
3,timeout_decorator,==0.5.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/extract-article-from-page/src/requirements.txt,False,no one,no one,no one
4,networkx,==2.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/tools/src/requirements.txt,False,no one,no one,no one
5,requests_mock,==1.8.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/topics-base/src/requirements.txt,False,no one,no one,no one
6,pyre2,==d48a20aa81a670fa3304a9e3ef6fcb92945c4566,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/topics-base/src/requirements.txt,False,no one,no one,no one
7,tweepy,==3.10.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/topics-base/src/requirements.txt,False,no one,no one,no one
8,networkx,==2.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/webapp-api/src/requirements.txt,False,no one,no one,no one
9,numpy,==1.19.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/webapp-api/src/requirements.txt,False,CVE-2021-33430,<1.21.0rc1,"Numpy 1.21.0rc1 includes a fix for CVE-2021-33430: A Buffer Overflow vulnerability in the PyArray_NewFromDescr_int function of ctors.c when specifying arrays of large dimensions (over 32) from Python code, which could let a malicious user cause a Denial of Service. 
NOTE: The vendor does not agree this is a vulnerability. In (very limited) circumstances a user may be able provoke the buffer overflow, the user is most likely already privileged to at least provoke denial of service by exhausting memory. Triggering this further requires the use of uncommon API (complicated structured dtypes), which is very unlikely to be available to an unprivileged user.
https://github.com/numpy/numpy/issues/18939"
10,numpy,==1.19.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/webapp-api/src/requirements.txt,False,CVE-2021-34141,<1.22.0,"Numpy 1.22.0 includes a fix for CVE-2021-34141: An incomplete string comparison in the numpy.core component in NumPy before 1.22.0 allows attackers to trigger slightly incorrect copying by constructing specific string objects. 
NOTE: the vendor states that this reported code behavior is ""completely harmless.""
https://github.com/numpy/numpy/issues/18993"
11,numpy,==1.19.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/webapp-api/src/requirements.txt,False,CVE-2021-41496,<1.22.0,"Numpy 1.22.0 includes a fix for CVE-2021-41496: Buffer overflow in the array_from_pyobj function of fortranobject.c, which allows attackers to conduct a Denial of Service attacks by carefully constructing an array with negative values. 
NOTE: The vendor does not agree this is a vulnerability; the negative dimensions can only be created by an already privileged user (or internally).
https://github.com/numpy/numpy/issues/19000"
12,numpy,==1.19.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/webapp-api/src/requirements.txt,False,CVE-2021-41495,<1.22.2,"Numpy 1.22.2  includes a fix for CVE-2021-41495: Null Pointer Dereference vulnerability exists in numpy.sort in NumPy in the PyArray_DescrNew function due to missing return-value validation, which allows attackers to conduct DoS attacks by repetitively creating sort arrays. 
NOTE: While correct that validation is missing, an error can only occur due to an exhaustion of memory. If the user can exhaust memory, they are already privileged. Further, it should be practically impossible to construct an attack which can target the memory exhaustion to occur at exactly this place.
https://github.com/numpy/numpy/issues/19038"
13,regex,==2020.11.13,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/webapp-api/src/requirements.txt,False,no one,no one,no one
14,scipy,==1.6.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/webapp-api/src/requirements.txt,False,CVE-2013-4251,">=0,<0.12.1",The scipy.weave component in SciPy before 0.12.1 creates insecure temporary directories.
15,networkx,==2.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/topics-map/src/requirements.txt,False,no one,no one,no one
16,matplotlib,==3.3.3,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/topics-map/src/requirements.txt,False,no one,no one,no one
17,xmltodict,==0.12.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/topics-map/src/requirements.txt,False,no one,no one,no one
18,python-louvain,==0.15,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/topics-map/src/requirements.txt,False,no one,no one,no one
19,gensim,==3.8.3,/home/daniele/git/NICHE_projects/Repo/Cloneables/mediacloud/apps/word2vec-generate-snapshot-model/src/requirements.txt,False,no one,no one,no one
