,dep,version,filepath,bloated,cve,affected versions,advisory
0,knnimpute,>=0.1.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/requirements.txt,False,no one,no one,no one
1,scikit-learn,>=0.24.2,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/requirements.txt,False,CVE-2020-13092,">=0,<0.23.1","** DISPUTED ** scikit-learn (aka sklearn) through 0.23.0 can unserialize and execute commands from an untrusted file that is passed to the joblib.load() function, if __reduce__ makes an os.system call. NOTE: third parties dispute this issue because the joblib.load() function is documented as unsafe and it is the user's responsibility to use the function in a secure manner."
2,scikit-learn,>=0.24.2,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/requirements.txt,False,CVE-2020-28975,">=0,<0.24.dev0","** DISPUTED ** svm_predict_values in svm.cpp in Libsvm v324, as used in scikit-learn 0.23.2 and other products, allows attackers to cause a denial of service (segmentation fault) via a crafted model SVM (introduced via pickle, json, or any other model permanence standard) with a large value in the _n_support array. NOTE: the scikit-learn vendor's position is that the behavior can only occur if the library's API is violated by an application that changes a private attribute."
3,cvxopt,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/requirements.txt,False,CVE-2021-41500,">=0,<1.2.7","Incomplete string comparison vulnerability exits in cvxopt.org cvxop <= 1.2.6 in APIs (cvxopt.cholmod.diag, cvxopt.cholmod.getfactor, cvxopt.cholmod.solve, cvxopt.cholmod.spsolve), which allows attackers to conduct Denial of Service attacks by construct fake Capsule objects."
4,cvxpy,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/requirements.txt,False,no one,no one,no one
5,nose,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/requirements.txt,False,no one,no one,no one
6,pytest,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/requirements.txt,False,no one,no one,no one
7,knnimpute,>=0.1.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/setup.py,False,no one,no one,no one
8,scikit-learn,>=0.24.2,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/setup.py,False,CVE-2020-13092,">=0,<0.23.1","** DISPUTED ** scikit-learn (aka sklearn) through 0.23.0 can unserialize and execute commands from an untrusted file that is passed to the joblib.load() function, if __reduce__ makes an os.system call. NOTE: third parties dispute this issue because the joblib.load() function is documented as unsafe and it is the user's responsibility to use the function in a secure manner."
9,scikit-learn,>=0.24.2,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/setup.py,False,CVE-2020-28975,">=0,<0.24.dev0","** DISPUTED ** svm_predict_values in svm.cpp in Libsvm v324, as used in scikit-learn 0.23.2 and other products, allows attackers to cause a denial of service (segmentation fault) via a crafted model SVM (introduced via pickle, json, or any other model permanence standard) with a large value in the _n_support array. NOTE: the scikit-learn vendor's position is that the behavior can only occur if the library's API is violated by an application that changes a private attribute."
10,cvxpy,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/setup.py,False,no one,no one,no one
11,cvxopt,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/setup.py,True,CVE-2021-41500,">=0,<1.2.7","Incomplete string comparison vulnerability exits in cvxopt.org cvxop <= 1.2.6 in APIs (cvxopt.cholmod.diag, cvxopt.cholmod.getfactor, cvxopt.cholmod.solve, cvxopt.cholmod.spsolve), which allows attackers to conduct Denial of Service attacks by construct fake Capsule objects."
12,pytest,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/setup.py,True,no one,no one,no one
13,nose,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fancyimpute/setup.py,False,no one,no one,no one
