,dep,version,filepath,bloated,cve,affected versions,advisory
0,pandas,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,CVE-2020-13091,">=0,<1.0.4","** DISPUTED ** pandas through 1.0.3 can unserialize and execute commands from an untrusted file that is passed to the read_pickle() function, if __reduce__ makes an os.system call. NOTE: third parties dispute this issue because the read_pickle() function is documented as unsafe and it is the user's responsibility to use the function in a secure manner."
1,spacy,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,no one,no one,no one
2,seqeval,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,no one,no one,no one
3,onnx,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,CVE-2022-25882,<1.13.0,Onnx 1.13.0 includes a fix for CVE-2022-25882: Versions of the package onnx before 1.13.0 are vulnerable to Directory Traversal as the external_data field of the tensor proto can have a path to the file which is outside the model current directory or user-provided directory.
4,tensorboardX,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,no one,no one,no one
5,pytorch-lamb,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,no one,no one,no one
6,fastprogress,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,no one,no one,no one
7,onnxruntime,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,CVE-2022-1941,<1.13.1,Onnxruntime 1.13.1 updates 'protobuf' to v3.18.3 to include a security fix.
8,onnxruntime,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,CVE-2022-25882,<1.13.1,"Onnxruntime 1.13.1 updates 'onnx' to v1.12.1 to fix a vulnerability that allows reading of tensor_data outside the model directory.
https://github.com/microsoft/onnxruntime/pull/12915"
9,onnxruntime-tools,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,no one,no one,no one
10,matplotlib,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,no one,no one,no one
11,python-box,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,no one,no one,no one
12,more-itertools,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,no one,no one,no one
13,transformers,==4.22.*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,CVE-2022-1941,<4.23.0,Transformers 4.23.0 updates its dependency 'protobuf' requirement to '<=3.20.2' to include a security fix.
14,transformers,==4.22.*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,PVE-2022-51450,<4.23.0,"Transformers 4.23.0 includes a fix for a link vulnerable to repojacking.
https://github.com/huggingface/transformers/commit/ce2620194b4a8f070cd29504d34a79758affdf95"
15,transformers,==4.22.*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,PVE-2021-40187,<4.5.0,Transformers 4.5.0 includes various vulnerability fixes.
16,scikit-learn,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,PVE-2022-52255,<0.24.2,"Scikit-learn 0.24.2 includes a fix for a ReDoS vulnerability.
https://github.com/scikit-learn/scikit-learn/issues/19522"
17,scikit-learn,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/fast-bert/requirements.txt,False,CVE-2020-13092,">=0,<0.23.1","** DISPUTED ** scikit-learn (aka sklearn) through 0.23.0 can unserialize and execute commands from an untrusted file that is passed to the joblib.load() function, if __reduce__ makes an os.system call. NOTE: third parties dispute this issue because the joblib.load() function is documented as unsafe and it is the user's responsibility to use the function in a secure manner."
