,dep,version,filepath,bloated,cve,affected versions,advisory
0,numpy,>=1.19.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2021-33430,<1.21.0rc1,"Numpy 1.21.0rc1 includes a fix for CVE-2021-33430: A Buffer Overflow vulnerability in the PyArray_NewFromDescr_int function of ctors.c when specifying arrays of large dimensions (over 32) from Python code, which could let a malicious user cause a Denial of Service. 
NOTE: The vendor does not agree this is a vulnerability. In (very limited) circumstances a user may be able provoke the buffer overflow, the user is most likely already privileged to at least provoke denial of service by exhausting memory. Triggering this further requires the use of uncommon API (complicated structured dtypes), which is very unlikely to be available to an unprivileged user.
https://github.com/numpy/numpy/issues/18939"
1,numpy,>=1.19.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2021-34141,<1.22.0,"Numpy 1.22.0 includes a fix for CVE-2021-34141: An incomplete string comparison in the numpy.core component in NumPy before 1.22.0 allows attackers to trigger slightly incorrect copying by constructing specific string objects. 
NOTE: the vendor states that this reported code behavior is ""completely harmless.""
https://github.com/numpy/numpy/issues/18993"
2,numpy,>=1.19.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2021-41496,<1.22.0,"Numpy 1.22.0 includes a fix for CVE-2021-41496: Buffer overflow in the array_from_pyobj function of fortranobject.c, which allows attackers to conduct a Denial of Service attacks by carefully constructing an array with negative values. 
NOTE: The vendor does not agree this is a vulnerability; the negative dimensions can only be created by an already privileged user (or internally).
https://github.com/numpy/numpy/issues/19000"
3,numpy,>=1.19.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2021-41495,<1.22.2,"Numpy 1.22.2  includes a fix for CVE-2021-41495: Null Pointer Dereference vulnerability exists in numpy.sort in NumPy in the PyArray_DescrNew function due to missing return-value validation, which allows attackers to conduct DoS attacks by repetitively creating sort arrays. 
NOTE: While correct that validation is missing, an error can only occur due to an exhaustion of memory. If the user can exhaust memory, they are already privileged. Further, it should be practically impossible to construct an attack which can target the memory exhaustion to occur at exactly this place.
https://github.com/numpy/numpy/issues/19038"
4,future,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2022-40899,<=0.18.2,"Future 0.18.2 and earlier allows remote attackers to cause a denial of service via crafted Set-Cookie header from malicious web server.
https://github.com/PythonCharmers/python-future/blob/master/src/future/backports/http/cookiejar.py#L215
https://github.com/python/cpython/pull/17157"
5,packaging,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,no one,no one,no one
6,flake8,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,no one,no one,no one
7,six,>=1.12,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,no one,no one,no one
8,sacrebleu,>=2.0.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,no one,no one,no one
9,plotly,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2017-1000006,<1.12.6,"Plotly 1.12.6 includes Plotly.js v1.16.2, which fixes a potential XSS vulnerability in 'text' fields.
https://github.com/plotly/plotly.js/pull/736
https://plotly.com/chart-studio-help/security-advisories/2016-08-08-plotlyjs-xss-advisory/"
10,plotly,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2015-9242,<1.9.6,"Plotly 1.9.6 includes plotly.js version 1.5.2, which contains security fixes."
11,plotly,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2015-8858,<1.9.6,"Plotly 1.9.6 includes plotly.js version 1.5.2, which contains security fixes."
12,plotly,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,PVE-2021-37052,<2.0.7,"Plotly 2.0.7 includes Plotly.js 1.25.0, which contains a fix for an XSS vulnerability in a trace name on hover.
https://github.com/plotly/plotly.js/pull/1307"
13,plotly,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2019-10775,<4.8.2,"Plotly 4.8.2 includes plotly.js version 1.54.5, which contains a security fix of a transitive dependency (ecstatic)."
14,plotly,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2020-7598,<4.9.0,Plotly 4.9.0 builds Javascript extensions using Node 12 with an updated 'package-lock.json' that has many fewer security warnings.
15,yapf,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,no one,no one,no one
16,datasets,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,no one,no one,no one
17,matplotlib,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,no one,no one,no one
18,pyyaml,>=5.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2020-1747,<5.3.1,"Pyyaml 5.3.1 includes a fix for CVE-2020-1747: A vulnerability was discovered in the PyYAML library in versions before 5.3.1, where it is susceptible to arbitrary code execution when it processes untrusted YAML files through the full_load method or with the FullLoader loader. Applications that use the library to process untrusted input may be vulnerable to this flaw. An attacker could use this flaw to execute arbitrary code on the system by abusing the python/object/new constructor."
19,pyyaml,>=5.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2020-14343,<5.4,"Pyyaml version 5.4 includes a fix for CVE-2020-14343: A vulnerability was discovered in the PyYAML library in versions before 5.4, where it is susceptible to arbitrary code execution when it processes untrusted YAML files through the full_load method or with the FullLoader loader. Applications that use the library to process untrusted input may be vulnerable to this flaw. This flaw allows an attacker to execute arbitrary code on the system by abusing the python/object/new constructor. This flaw is due to an incomplete fix for CVE-2020-1747.
https://bugzilla.redhat.com/show_bug.cgi?id=1860466"
20,pyyaml,>=5.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/joeynmt/requirements.txt,False,CVE-2019-20477,">=5.1,<=5.1.2","PyYAML 5.1 through 5.1.2 has insufficient restrictions on the load and load_all functions because of a class deserialization issue, e.g., Popen is a class in the subprocess module. See CVE-2019-20477. NOTE: this issue exists because of an incomplete fix for CVE-2017-18342."
