,dep,version,filepath,bloated,cve,affected versions,advisory
0,scikit-learn,>=0.20.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,PVE-2022-52255,<0.24.2,"Scikit-learn 0.24.2 includes a fix for a ReDoS vulnerability.
https://github.com/scikit-learn/scikit-learn/issues/19522"
1,scikit-learn,>=0.20.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,CVE-2020-13092,">=0,<0.23.1","** DISPUTED ** scikit-learn (aka sklearn) through 0.23.0 can unserialize and execute commands from an untrusted file that is passed to the joblib.load() function, if __reduce__ makes an os.system call. NOTE: third parties dispute this issue because the joblib.load() function is documented as unsafe and it is the user's responsibility to use the function in a secure manner."
2,scikit-learn,>=0.20.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,CVE-2020-28975,">=0,<0.24.dev0","** DISPUTED ** svm_predict_values in svm.cpp in Libsvm v324, as used in scikit-learn 0.23.2 and other products, allows attackers to cause a denial of service (segmentation fault) via a crafted model SVM (introduced via pickle, json, or any other model permanence standard) with a large value in the _n_support array. NOTE: the scikit-learn vendor's position is that the behavior can only occur if the library's API is violated by an application that changes a private attribute."
3,setuptools,>=40.1.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,CVE-2022-40897,<65.5.1,"Python Packaging Authority (PyPA) setuptools before 65.5.1 allows remote attackers to cause a denial of service via HTML in a crafted package or custom PackageIndex page. There is a Regular Expression Denial of Service (ReDoS) in package_index.py.
https://pyup.io/posts/pyup-discovers-redos-vulnerabilities-in-top-python-packages"
4,yfinance,>=0.1.62,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,no one,no one,no one
5,h5py,<3.3.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,no one,no one,no one
6,qiskit-terra,>=0.18.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,no one,no one,no one
7,docplex,>=2.21.207,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,no one,no one,no one
8,qiskit-ignis,>=0.6.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,no one,no one,no one
9,fastdtw,<=0.3.4,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,no one,no one,no one
10,quandl,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,no one,no one,no one
11,scipy,>=1.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,CVE-2013-4251,">=0,<0.12.1",The scipy.weave component in SciPy before 0.12.1 creates insecure temporary directories.
12,psutil,>=5,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,CVE-2019-18874,<=5.6.5,psutil (aka python-psutil) through 5.6.5 can have a double free. This occurs because of refcount mishandling within a while or for loop that converts system data into a Python object. See CVE-2019-18874.
13,dlx,<=1.0.4,/home/daniele/git/NICHE_projects/Repo/Cloneables/qiskit-aqua/requirements.txt,False,no one,no one,no one
