,dep,version,filepath,bloated,cve,affected versions,advisory
0,google-cloud-monitoring,==2.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/ml-on-gcp/dlvm/gcp-gpu-utilization-metrics/requirements.txt,False,no one,no one,no one
1,google-cloud-monitoring,==0.31.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/ml-on-gcp/dlvm/nvidia/webapp/requirements.txt,False,no one,no one,no one
2,cachetools,==3.0.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/ml-on-gcp/dlvm/nvidia/webapp/requirements.txt,False,no one,no one,no one
3,protobuf,==3.6.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/ml-on-gcp/dlvm/nvidia/webapp/requirements.txt,False,CVE-2021-22570,<3.15.0,"Protobuf 3.15.0 includes a fix for CVE-2021-22570: Nullptr dereference when a null char is present in a proto symbol. The symbol is parsed incorrectly, leading to an unchecked call into the proto file's name during generation of the resulting error message. Since the symbol is incorrectly parsed, the file is nullptr."
4,protobuf,==3.6.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/ml-on-gcp/dlvm/nvidia/webapp/requirements.txt,False,CVE-2022-1941,"<3.18.3,>=3.19.0rc0,<3.19.5,>=3.20.0rc0,<3.20.2,>=4.0.0rc0,<4.21.6","A parsing vulnerability for the MessageSet type in the ProtocolBuffers versions prior to and including 3.16.1, 3.17.3, 3.18.2, 3.19.4, 3.20.1 and 3.21.5 for protobuf-cpp, and versions prior to and including 3.16.1, 3.17.3, 3.18.2, 3.19.4, 3.20.1 and 4.21.5 for protobuf-python can lead to out of memory failures. A specially crafted message with multiple key-value per elements creates parsing issues, and can lead to a Denial of Service against services receiving unsanitized input. We recommend upgrading to versions 3.18.3, 3.19.5, 3.20.2, 3.21.6 for protobuf-cpp and 3.18.3, 3.19.5, 3.20.2, 4.21.6 for protobuf-python. Versions for 3.16 and 3.17 are no longer updated."
5,requests,==2.21.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/ml-on-gcp/dlvm/nvidia/webapp/requirements.txt,False,CVE-2015-2296,">=2.1,<=2.5.3",The resolve_redirects function in sessions.py in requests 2.1.0 through 2.5.3 allows remote attackers to conduct session fixation attacks via a cookie without a host value in a redirect.
6,requests,==2.21.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/ml-on-gcp/dlvm/nvidia/webapp/requirements.txt,False,CVE-2023-32681,">=2.3.0,<2.31.0","Requests is a HTTP library. Since Requests 2.3.0, Requests has been leaking Proxy-Authorization headers to destination servers when redirected to an HTTPS endpoint. This is a product of how we use 'rebuild_proxies' to reattach the 'Proxy-Authorization' header to requests. For HTTP connections sent through the tunnel, the proxy will identify the header in the request itself and remove it prior to forwarding to the destination server. However when sent over HTTPS, the 'Proxy-Authorization' header must be sent in the CONNECT request as the proxy has no visibility into the tunneled request. This results in Requests forwarding proxy credentials to the destination server unintentionally, allowing a malicious actor to potentially exfiltrate sensitive information. This issue has been patched in version 2.31.0.

"
7,itsdangerous,==1.1.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/ml-on-gcp/dlvm/nvidia/webapp/requirements.txt,False,no one,no one,no one
8,pytz,==2018.7,/home/daniele/git/NICHE_projects/Repo/Cloneables/ml-on-gcp/dlvm/nvidia/webapp/requirements.txt,False,no one,no one,no one
9,Pillow,==6.2.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/ml-on-gcp/dlvm/nvidia/webapp/requirements.txt,False,CVE-2014-3589,"<2.3.2,>=2.5.0,<2.5.2","Pillow versions 2.3.2 and 2.5.2 include a fix for CVE-2014-3589: PIL/IcnsImagePlugin.py in Python Imaging Library (PIL) and Pillow before 2.3.2 and 2.5.x before 2.5.2 allows remote attackers to cause a denial of service via a crafted block size.
https://github.com/python-pillow/Pillow/commit/205e056f8f9b06ed7b925cf8aa0874bc4aaf8a7d"
