,dep,version,filepath,bloated,cve,affected versions,advisory
0,setuptools_scm,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,no one,no one,no one
1,grpcio,>=1.47.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,no one,no one,no one
2,grpcio-tools,>=1.47.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,no one,no one,no one
3,mypy-protobuf,==3.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,no one,no one,no one
4,pybindgen,==0.22.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,no one,no one,no one
5,click,">=7.0.0,<9.0.0",/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,PVE-2022-47833,<8.0.0,"Click 8.0.0 uses 'mkstemp()' instead of the deprecated & insecure 'mktemp()'.
https://github.com/pallets/click/issues/1752"
6,colorama,">=0.3.9,<1",/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,no one,no one,no one
7,dill,~=0.3.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,no one,no one,no one
8,fastavro,">=1.1.0,<2",/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,True,no one,no one,no one
9,grpcio,">=1.47.0,<2",/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,no one,no one,no one
10,grpcio-reflection,">=1.47.0,<2",/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,no one,no one,no one
11,Jinja2,">=2,<4",/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,CVE-2020-28493,<2.11.3,"This affects the package jinja2 from 0.0.0 and before 2.11.3. The ReDoS vulnerability is mainly due to the '_punctuation_re regex' operator and its use of multiple wildcards. The last wildcard is the most exploitable as it searches for trailing punctuation. This issue can be mitigated by Markdown to format user content instead of the urlize filter, or by implementing request timeouts and limiting process memory."
12,Jinja2,">=2,<4",/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,CVE-2014-1402,<2.7.2,"Jinja2 2.7.2 includes a fix for CVE-2014-1402: The default configuration for bccache.FileSystemBytecodeCache in Jinja2 before 2.7.2 does not properly create temporary files, which allows local users to gain privileges via a crafted .cache file with a name starting with __jinja2_ in /tmp."
13,Jinja2,">=2,<4",/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,CVE-2016-10745,<2.8.1,Jinja2 2.8.1 sandboxes format expressions with the same rules as in Jinja if the sandbox mode is used. This solves various information leakage problems that could occur with format strings.
14,Jinja2,">=2,<4",/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,CVE-2019-10906,">=0,<2.10.1","In Pallets Jinja before 2.10.1, str.format_map allows a sandbox escape."
15,Jinja2,">=2,<4",/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,CVE-2014-0012,">=0,<2.7.3","FileSystemBytecodeCache in Jinja2 2.7.2 does not properly create temporary directories, which allows local users to gain privileges by pre-creating a temporary directory with a user's uid.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2014-1402."
16,jsonschema,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,True,no one,no one,no one
17,mmh3,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/feast/setup.py,False,no one,no one,no one
