,dep,version,filepath,bloated,cve,affected versions,advisory
0,aiounittest,==1.4.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-testing/requirements.txt,False,no one,no one,no one
1,botbuilder-schema,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-testing/requirements.txt,False,no one,no one,no one
2,botbuilder-dialogs,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-testing/requirements.txt,False,no one,no one,no one
3,botbuilder-core,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-testing/requirements.txt,False,no one,no one,no one
4,botbuilder-schema,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-testing/setup.py,False,no one,no one,no one
5,botbuilder-core,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-testing/setup.py,False,no one,no one,no one
6,botbuilder-dialogs,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-testing/setup.py,False,no one,no one,no one
7,botbuilder-azure,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-testing/setup.py,False,no one,no one,no one
8,pytest,~=7.3.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-testing/setup.py,False,no one,no one,no one
9,aiounittest,==1.3.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-testing/setup.py,False,no one,no one,no one
10,botframework-connector,>=4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botframework-streaming/requirements.txt,False,CVE-2021-1725,">=4.7.0,<4.7.2,>=4.8.0,<4.8.1,>=4.9.0,<4.9.3,>=4.10.0,<4.10.1","Bot Framework SDK Information Disclosure Vulnerability.
https://github.com/microsoft/botbuilder-python/security/advisories/GHSA-cqff-fx2x-p86v"
11,botbuilder-schema,>=4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botframework-streaming/requirements.txt,False,no one,no one,no one
12,msrest,==0.6.*,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botframework-streaming/requirements.txt,False,no one,no one,no one
13,botbuilder-schema,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botframework-streaming/setup.py,False,no one,no one,no one
14,botframework-connector,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botframework-streaming/setup.py,False,CVE-2021-1725,">=4.7.0,<4.7.2,>=4.8.0,<4.8.1,>=4.9.0,<4.9.3,>=4.10.0,<4.10.1","Bot Framework SDK Information Disclosure Vulnerability.
https://github.com/microsoft/botbuilder-python/security/advisories/GHSA-cqff-fx2x-p86v"
15,applicationinsights,>=0.11.9,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-integration-applicationinsights-aiohttp/setup.py,False,no one,no one,no one
16,aiohttp,==3.8.4,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-integration-applicationinsights-aiohttp/setup.py,False,no one,no one,no one
17,botbuilder-schema,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-integration-applicationinsights-aiohttp/setup.py,False,no one,no one,no one
18,botframework-connector,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-integration-applicationinsights-aiohttp/setup.py,False,CVE-2021-1725,">=4.7.0,<4.7.2,>=4.8.0,<4.8.1,>=4.9.0,<4.9.3,>=4.10.0,<4.10.1","Bot Framework SDK Information Disclosure Vulnerability.
https://github.com/microsoft/botbuilder-python/security/advisories/GHSA-cqff-fx2x-p86v"
19,botbuilder-core,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-integration-applicationinsights-aiohttp/setup.py,False,no one,no one,no one
20,botbuilder-applicationinsights,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-integration-applicationinsights-aiohttp/setup.py,False,no one,no one,no one
21,aiounittest,==1.3.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-integration-applicationinsights-aiohttp/setup.py,False,no one,no one,no one
22,aiounittest,==1.3.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-applicationinsights/requirements.txt,False,no one,no one,no one
23,msrest,==0.6.*,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-applicationinsights/requirements.txt,False,no one,no one,no one
24,botbuilder-core,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-applicationinsights/requirements.txt,False,no one,no one,no one
25,applicationinsights,==0.11.9,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-applicationinsights/setup.py,False,no one,no one,no one
26,botbuilder-schema,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-applicationinsights/setup.py,False,no one,no one,no one
27,botframework-connector,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-applicationinsights/setup.py,False,CVE-2021-1725,">=4.7.0,<4.7.2,>=4.8.0,<4.8.1,>=4.9.0,<4.9.3,>=4.10.0,<4.10.1","Bot Framework SDK Information Disclosure Vulnerability.
https://github.com/microsoft/botbuilder-python/security/advisories/GHSA-cqff-fx2x-p86v"
28,botbuilder-core,==4.15.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-applicationinsights/setup.py,False,no one,no one,no one
29,aiounittest,==1.3.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-applicationinsights/setup.py,False,no one,no one,no one
30,django,==3.2.19,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-applicationinsights/setup.py,False,CVE-2007-5712,"<0.91.1,>=0.95a1,<0.95.2,>=0.96a1,<0.96.1","The internationalization (i18n) framework in Django 0.91, 0.95, 0.95.1, and 0.96, and as used in other products such as PyLucid, when the USE_I18N option and the i18n component are enabled, allows remote attackers to cause a denial of service (memory consumption) via many HTTP requests with large Accept-Language headers.
https://www.djangoproject.com/weblog/2007/oct/26/security-fix"
31,django,==3.2.19,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-applicationinsights/setup.py,False,CVE-2008-2302,"<0.91.2,>= 0.95a1,< 0.95.3,>= 0.96a1,< 0.96.2","Cross-site scripting (XSS) vulnerability in the login form in the administration application in Django 0.91 before 0.91.2, 0.95 before 0.95.3, and 0.96 before 0.96.2 allows remote attackers to inject arbitrary web script or HTML via the URI of a certain previous request.
https://www.djangoproject.com/weblog/2008/may/14/security"
32,django,==3.2.19,/home/daniele/git/NICHE_projects/Repo/Cloneables/botbuilder-python/libraries/botbuilder-applicationinsights/setup.py,False,CVE-2008-3909,"<0.91.3,>=0.95a1,<0.95.4,>=0.96a1,<0.96.3","Django 0.91.3, 0.95.4 and 0.96.3 include a fix for CVE-2008-3909: The administration application in Django 0.91, 0.95, and 0.96 stores unauthenticated HTTP POST requests and processes them after successful authentication occurs, which allows remote attackers to conduct cross-site request forgery (CSRF) attacks and delete or modify data via unspecified requests.
https://www.djangoproject.com/weblog/2008/sep/02/security"
