,dep,version,filepath,bloated,cve,affected versions,advisory
0,setuptools,>=18.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/scripts/setup.py,False,CVE-2022-40897,<65.5.1,"Python Packaging Authority (PyPA) setuptools before 65.5.1 allows remote attackers to cause a denial of service via HTML in a crafted package or custom PackageIndex page. There is a Regular Expression Denial of Service (ReDoS) in package_index.py.
https://pyup.io/posts/pyup-discovers-redos-vulnerabilities-in-top-python-packages"
1,wheel,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/scripts/setup.py,False,CVE-2022-40898,<0.38.1,"Wheel 0.38.1 includes a fix for CVE-2022-40898: An issue discovered in Python Packaging Authority (PyPA) Wheel 0.37.1 and earlier allows remote attackers to cause a denial of service via attacker controlled input to wheel cli.
https://pyup.io/posts/pyup-discovers-redos-vulnerabilities-in-top-python-packages"
2,clip-server,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/scripts/setup.py,False,no one,no one,no one
3,clip-client,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/scripts/setup.py,False,no one,no one,no one
4,setuptools,>=18.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,CVE-2022-40897,<65.5.1,"Python Packaging Authority (PyPA) setuptools before 65.5.1 allows remote attackers to cause a denial of service via HTML in a crafted package or custom PackageIndex page. There is a Regular Expression Denial of Service (ReDoS) in package_index.py.
https://pyup.io/posts/pyup-discovers-redos-vulnerabilities-in-top-python-packages"
5,wheel,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,CVE-2022-40898,<0.38.1,"Wheel 0.38.1 includes a fix for CVE-2022-40898: An issue discovered in Python Packaging Authority (PyPA) Wheel 0.37.1 and earlier allows remote attackers to cause a denial of service via attacker controlled input to wheel cli.
https://pyup.io/posts/pyup-discovers-redos-vulnerabilities-in-top-python-packages"
6,ftfy,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
7,torch,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,CVE-2022-45907,">=0,<1.13.1","Torch 1.13.1 includes a fix for CVE-2022-45907: In PyTorch before trunk/89695, torch.jit.annotations.parse_type_line can cause arbitrary code execution because eval is used unsafely.
https://github.com/pytorch/pytorch/issues/88868"
8,regex,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
9,torchvision,<=0.13.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
10,torchvision,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
11,jina,>=3.12.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
12,docarray,<0.30.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
13,prometheus-client,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
14,open_clip_torch,>=2.8.0,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
15,pillow-avif-plugin,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
16,onnx,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,CVE-2022-25882,<1.13.0,Onnx 1.13.0 includes a fix for CVE-2022-25882: Versions of the package onnx before 1.13.0 are vulnerable to Directory Traversal as the external_data field of the tensor proto can have a path to the file which is outside the model current directory or user-provided directory.
17,onnxmltools,==*,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
18,onnxruntime-gpu,<=1.13.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
19,onnxruntime,<=1.13.1,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
20,nvidia-tensorrt,==8.4.1.5,/home/daniele/git/NICHE_projects/Repo/Cloneables/bert-as-service/server/setup.py,False,no one,no one,no one
